user_id,event,timestamp
428,visit,2025-07-13 8:11
428,signup,2025-07-13 8:31
428,try_feature,2025-07-13 8:40
429,visit,2025-07-08 5:06
429,signup,2025-07-08 5:14
431,visit,2025-07-13 11:59
431,signup,2025-07-13 12:05
431,try_feature,2025-07-13 12:24
432,visit,2025-07-01 22:44
432,signup,2025-07-01 23:03
433,visit,2025-07-16 17:19
433,signup,2025-07-16 17:21
434,visit,2025-07-01 16:30
434,signup,2025-07-01 16:50
434,try_feature,2025-07-01 16:55
435,visit,2025-07-11 1:01
436,visit,2025-07-12 2:23
436,signup,2025-07-12 2:36
436,try_feature,2025-07-12 2:47
437,visit,2025-07-14 20:31
438,visit,2025-07-12 7:42
438,signup,2025-07-12 7:48
438,try_feature,2025-07-12 7:58
439,visit,2025-07-13 18:02
440,visit,2025-07-08 20:36
440,signup,2025-07-08 20:52
440,try_feature,2025-07-08 20:55
440,purchase,2025-07-08 21:06
441,visit,2025-07-11 14:00
441,signup,2025-07-11 14:08
441,try_feature,2025-07-11 14:20
442,visit,2025-07-02 12:28
443,visit,2025-07-16 12:22
444,visit,2025-07-08 5:28
444,signup,2025-07-08 5:30
444,try_feature,2025-07-08 5:41
444,purchase,2025-07-08 5:45
445,visit,2025-07-13 5:46
445,signup,2025-07-13 5:49
446,visit,2025-07-01 13:41
446,signup,2025-07-01 13:55
446,try_feature,2025-07-01 13:59
447,visit,2025-07-09 21:18
447,signup,2025-07-09 21:22
448,visit,2025-07-16 4:03
448,signup,2025-07-16 4:17
448,try_feature,2025-07-16 4:37
448,purchase,2025-07-16 4:41
449,visit,2025-07-10 2:30
450,visit,2025-07-16 15:57
450,signup,2025-07-16 16:00
450,try_feature,2025-07-16 16:13
451,visit,2025-07-15 1:16
451,signup,2025-07-15 1:25
452,visit,2025-07-05 22:42
453,visit,2025-07-14 18:14
454,visit,2025-07-14 17:43
454,signup,2025-07-14 17:59
454,try_feature,2025-07-14 18:07
456,visit,2025-07-05 3:48
457,visit,2025-07-07 4:02
457,signup,2025-07-07 4:16
458,visit,2025-07-09 10:58
458,signup,2025-07-09 11:01
458,try_feature,2025-07-09 11:19
459,visit,2025-07-15 0:50
459,signup,2025-07-15 1:09
459,try_feature,2025-07-15 1:23
459,purchase,2025-07-15 1:28
460,visit,2025-07-04 3:36
461,visit,2025-07-12 13:16
461,signup,2025-07-12 13:32
461,try_feature,2025-07-12 13:48
462,visit,2025-07-13 1:25
462,signup,2025-07-13 1:36
463,visit,2025-07-09 11:01
463,signup,2025-07-09 11:11
464,visit,2025-07-04 7:08
465,visit,2025-07-11 8:46
465,signup,2025-07-11 8:49
466,visit,2025-07-14 23:31
467,visit,2025-07-06 2:19
467,signup,2025-07-06 2:32
468,visit,2025-07-01 5:12
469,visit,2025-07-08 1:29
470,visit,2025-07-09 11:52
470,signup,2025-07-09 12:05
471,visit,2025-07-08 11:31
472,visit,2025-07-16 18:35
473,visit,2025-07-09 23:53
473,signup,2025-07-10 0:03
473,try_feature,2025-07-10 0:05
474,visit,2025-07-07 7:41
474,signup,2025-07-07 7:48
475,visit,2025-07-01 15:58
475,signup,2025-07-01 16:04
475,try_feature,2025-07-01 16:05
476,visit,2025-07-10 22:45
477,visit,2025-07-12 14:16
477,signup,2025-07-12 14:26
477,try_feature,2025-07-12 14:46
477,purchase,2025-07-12 14:50
478,visit,2025-07-10 9:43
478,signup,2025-07-10 9:46
479,visit,2025-07-09 8:41
479,signup,2025-07-09 8:51
480,visit,2025-07-02 19:25
482,visit,2025-07-13 12:47
483,visit,2025-07-11 23:45
483,signup,2025-07-12 0:03
484,visit,2025-07-12 16:19
484,signup,2025-07-12 16:37
484,try_feature,2025-07-12 16:41
485,visit,2025-07-06 21:57
485,signup,2025-07-06 22:00
486,visit,2025-07-10 13:50
486,signup,2025-07-10 14:02
486,try_feature,2025-07-10 14:12
487,visit,2025-07-03 15:56
488,visit,2025-07-13 16:19
488,signup,2025-07-13 16:24
488,try_feature,2025-07-13 16:31
489,visit,2025-07-15 4:20
491,visit,2025-07-11 20:03
491,signup,2025-07-11 20:12
492,visit,2025-07-06 15:50
492,signup,2025-07-06 15:53
493,visit,2025-07-13 13:30
493,signup,2025-07-13 13:32
494,visit,2025-07-11 16:12
494,signup,2025-07-11 16:13
494,try_feature,2025-07-11 16:21
495,visit,2025-07-04 12:32
495,signup,2025-07-04 12:38
495,try_feature,2025-07-04 12:40
496,visit,2025-07-11 13:56
496,signup,2025-07-11 14:01
496,try_feature,2025-07-11 14:17
496,purchase,2025-07-11 14:24
497,visit,2025-07-01 7:14
497,signup,2025-07-01 7:19
498,visit,2025-07-06 3:23
498,signup,2025-07-06 3:25
499,visit,2025-07-02 19:03
499,signup,2025-07-02 19:04
499,try_feature,2025-07-02 19:08
499,purchase,2025-07-02 19:21
500,visit,2025-07-16 22:09
500,signup,2025-07-16 22:10
501,visit,2025-07-09 19:38
502,visit,2025-07-04 16:46
502,signup,2025-07-04 16:56
502,try_feature,2025-07-04 17:00
502,purchase,2025-07-04 17:20
503,visit,2025-07-07 11:45
503,signup,2025-07-07 11:51
504,visit,2025-07-16 10:15
505,visit,2025-07-16 4:05
506,visit,2025-07-04 8:41
506,signup,2025-07-04 8:51
506,try_feature,2025-07-04 8:53
507,visit,2025-07-10 11:51
508,visit,2025-07-04 1:00
508,signup,2025-07-04 1:06
509,visit,2025-07-09 23:05
509,signup,2025-07-09 23:16
509,try_feature,2025-07-09 23:29
509,purchase,2025-07-09 23:44
510,visit,2025-07-16 13:41
510,signup,2025-07-16 13:47
512,visit,2025-07-16 18:43
512,signup,2025-07-16 19:03
513,visit,2025-07-05 15:58
513,signup,2025-07-05 16:12
513,try_feature,2025-07-05 16:15
513,purchase,2025-07-05 16:26
514,visit,2025-07-08 21:55
514,signup,2025-07-08 22:12
514,try_feature,2025-07-08 22:32
515,visit,2025-07-13 4:53
515,signup,2025-07-13 5:13
516,visit,2025-07-16 15:55
516,signup,2025-07-16 16:11
517,visit,2025-07-02 16:14
517,signup,2025-07-02 16:27
517,try_feature,2025-07-02 16:35
518,visit,2025-07-15 2:54
518,signup,2025-07-15 3:05
519,visit,2025-07-01 3:25
519,signup,2025-07-01 3:43
520,visit,2025-07-10 16:35
521,visit,2025-07-12 1:52
521,signup,2025-07-12 2:07
522,visit,2025-07-12 22:28
522,signup,2025-07-12 22:36
523,visit,2025-07-10 17:33
523,signup,2025-07-10 17:37
523,try_feature,2025-07-10 17:43
523,purchase,2025-07-10 17:57
525,visit,2025-07-13 6:29
527,visit,2025-07-04 14:29
527,signup,2025-07-04 14:46
527,try_feature,2025-07-04 15:02
529,visit,2025-07-06 22:37
529,signup,2025-07-06 22:42
530,visit,2025-07-11 16:56
532,visit,2025-07-10 14:51
532,signup,2025-07-10 15:05
532,try_feature,2025-07-10 15:22
533,visit,2025-07-07 6:13
533,signup,2025-07-07 6:23
534,visit,2025-07-06 16:34
535,visit,2025-07-12 17:30
535,signup,2025-07-12 17:44
535,try_feature,2025-07-12 18:02
536,visit,2025-07-04 0:24
536,signup,2025-07-04 0:26
537,visit,2025-07-09 4:53
537,signup,2025-07-09 5:03
537,try_feature,2025-07-09 5:21
537,purchase,2025-07-09 5:36
538,visit,2025-07-08 23:41
538,signup,2025-07-08 23:49
539,visit,2025-07-02 12:24
540,visit,2025-07-02 0:47
541,visit,2025-07-15 7:58
542,visit,2025-07-07 23:12
543,visit,2025-07-03 5:11
543,signup,2025-07-03 5:15
543,try_feature,2025-07-03 5:29
543,purchase,2025-07-03 5:38
544,visit,2025-07-09 0:21
544,signup,2025-07-09 0:26
545,visit,2025-07-10 15:50
545,signup,2025-07-10 16:02
546,visit,2025-07-06 16:04
546,signup,2025-07-06 16:10
546,try_feature,2025-07-06 16:28
546,purchase,2025-07-06 16:40
547,visit,2025-07-11 10:23
547,signup,2025-07-11 10:43
548,visit,2025-07-01 3:42
549,visit,2025-07-08 1:43
550,visit,2025-07-04 12:16
550,signup,2025-07-04 12:26
551,visit,2025-07-12 16:51
551,signup,2025-07-12 17:07
551,try_feature,2025-07-12 17:14
552,visit,2025-07-06 17:34
552,signup,2025-07-06 17:37
553,visit,2025-07-14 3:13
553,signup,2025-07-14 3:27
554,visit,2025-07-05 0:29
554,signup,2025-07-05 0:31
554,try_feature,2025-07-05 0:33
555,visit,2025-07-08 8:26
555,signup,2025-07-08 8:39
555,try_feature,2025-07-08 8:40
556,visit,2025-07-03 23:37
556,signup,2025-07-03 23:40
556,try_feature,2025-07-03 23:57
557,visit,2025-07-10 14:24
557,signup,2025-07-10 14:25
557,try_feature,2025-07-10 14:43
558,visit,2025-07-10 20:09
559,visit,2025-07-01 17:55
559,signup,2025-07-01 17:59
560,visit,2025-07-03 9:13
560,signup,2025-07-03 9:25
560,try_feature,2025-07-03 9:42
560,purchase,2025-07-03 9:48
561,visit,2025-07-07 3:11
562,visit,2025-07-15 20:35
562,signup,2025-07-15 20:38
563,visit,2025-07-16 10:22
563,signup,2025-07-16 10:30
563,try_feature,2025-07-16 10:50
564,visit,2025-07-15 10:39
564,signup,2025-07-15 10:58
564,try_feature,2025-07-15 11:17
565,visit,2025-07-06 0:20
566,visit,2025-07-14 8:53
567,visit,2025-07-15 14:22
567,signup,2025-07-15 14:38
568,visit,2025-07-03 8:54
568,signup,2025-07-03 9:12
569,visit,2025-07-01 16:40
569,signup,2025-07-01 16:59
569,try_feature,2025-07-01 17:18
570,visit,2025-07-16 20:49
570,signup,2025-07-16 21:02
571,visit,2025-07-10 4:29
571,signup,2025-07-10 4:32
571,try_feature,2025-07-10 4:49
572,visit,2025-07-06 16:08
572,signup,2025-07-06 16:14
573,visit,2025-07-05 23:46
573,signup,2025-07-05 23:58
573,try_feature,2025-07-06 0:14
574,visit,2025-07-02 21:13
574,signup,2025-07-02 21:25
575,visit,2025-07-02 20:20
575,signup,2025-07-02 20:37
576,visit,2025-07-09 18:34
576,signup,2025-07-09 18:47
577,visit,2025-07-03 16:16
577,signup,2025-07-03 16:24
578,visit,2025-07-12 15:50
578,signup,2025-07-12 16:10
578,try_feature,2025-07-12 16:15
578,purchase,2025-07-12 16:23
579,visit,2025-07-07 4:11
580,visit,2025-07-04 21:14
581,visit,2025-07-16 21:30
581,signup,2025-07-16 21:49
581,try_feature,2025-07-16 22:03
581,purchase,2025-07-16 22:05
582,visit,2025-07-06 4:40
582,signup,2025-07-06 4:59
582,try_feature,2025-07-06 5:05
583,visit,2025-07-13 19:36
585,visit,2025-07-16 5:14
585,signup,2025-07-16 5:34
586,visit,2025-07-06 19:42
587,visit,2025-07-11 14:38
587,signup,2025-07-11 14:46
587,try_feature,2025-07-11 14:51
588,visit,2025-07-14 4:38
589,visit,2025-07-02 17:32
589,signup,2025-07-02 17:35
590,visit,2025-07-01 21:41
590,signup,2025-07-01 21:55
591,visit,2025-07-14 7:51
591,signup,2025-07-14 8:04
591,try_feature,2025-07-14 8:23
591,purchase,2025-07-14 8:28
592,visit,2025-07-03 9:38
592,signup,2025-07-03 9:52
593,visit,2025-07-01 18:33
593,signup,2025-07-01 18:34
594,visit,2025-07-11 13:23
594,signup,2025-07-11 13:37
594,try_feature,2025-07-11 13:46
596,visit,2025-07-13 6:26
596,signup,2025-07-13 6:44
597,visit,2025-07-16 8:19
598,visit,2025-07-04 23:14
598,signup,2025-07-04 23:20
598,try_feature,2025-07-04 23:37
600,visit,2025-07-01 2:52
600,signup,2025-07-01 3:12
600,try_feature,2025-07-01 3:15
600,purchase,2025-07-01 3:27
601,visit,2025-07-13 12:39
602,visit,2025-07-02 5:40
602,signup,2025-07-02 5:41
602,try_feature,2025-07-02 5:58
603,visit,2025-07-08 19:10
603,signup,2025-07-08 19:22
604,visit,2025-07-03 8:49
604,signup,2025-07-03 9:02
605,visit,2025-07-03 2:35
606,visit,2025-07-12 11:52
607,visit,2025-07-15 12:36
607,signup,2025-07-15 12:42
608,visit,2025-07-10 10:07
610,visit,2025-07-16 7:48
610,signup,2025-07-16 8:03
611,visit,2025-07-16 3:16
611,signup,2025-07-16 3:24
612,visit,2025-07-14 11:33
612,signup,2025-07-14 11:42
612,try_feature,2025-07-14 11:45
612,purchase,2025-07-14 11:56
613,visit,2025-07-16 10:22
613,signup,2025-07-16 10:41
613,try_feature,2025-07-16 10:48
613,purchase,2025-07-16 10:55
614,visit,2025-07-09 6:14
615,visit,2025-07-12 4:49
615,signup,2025-07-12 4:52
616,visit,2025-07-02 15:23
618,visit,2025-07-09 12:14
618,signup,2025-07-09 12:19
618,try_feature,2025-07-09 12:33
618,purchase,2025-07-09 12:51
619,visit,2025-07-13 21:49
619,signup,2025-07-13 21:53
619,try_feature,2025-07-13 22:08
619,purchase,2025-07-13 22:09
620,visit,2025-07-13 18:06
621,visit,2025-07-06 17:16
622,visit,2025-07-11 11:11
622,signup,2025-07-11 11:18
622,try_feature,2025-07-11 11:30
622,purchase,2025-07-11 11:43
623,visit,2025-07-05 18:43
624,visit,2025-07-08 17:27
624,signup,2025-07-08 17:34
624,try_feature,2025-07-08 17:39
624,purchase,2025-07-08 17:40
625,visit,2025-07-05 20:33
626,visit,2025-07-10 8:35
626,signup,2025-07-10 8:37
626,try_feature,2025-07-10 8:43
627,visit,2025-07-04 14:47
627,signup,2025-07-04 14:59
628,visit,2025-07-09 11:01
629,visit,2025-07-07 18:36
629,signup,2025-07-07 18:54
629,try_feature,2025-07-07 19:04
630,visit,2025-07-15 2:24
630,signup,2025-07-15 2:39
631,visit,2025-07-11 13:40
632,visit,2025-07-03 2:10
632,signup,2025-07-03 2:21
633,visit,2025-07-13 8:56
634,visit,2025-07-15 13:10
634,signup,2025-07-15 13:11
635,visit,2025-07-03 6:10
635,signup,2025-07-03 6:14
636,visit,2025-07-01 12:33
636,signup,2025-07-01 12:36
636,try_feature,2025-07-01 12:56
637,visit,2025-07-08 23:18
637,signup,2025-07-08 23:23
637,try_feature,2025-07-08 23:29
639,visit,2025-07-09 17:28
639,signup,2025-07-09 17:46
639,try_feature,2025-07-09 18:06
640,visit,2025-07-10 11:30
640,signup,2025-07-10 11:33
640,try_feature,2025-07-10 11:45
641,visit,2025-07-01 16:52
641,signup,2025-07-01 16:57
642,visit,2025-07-16 15:19
643,visit,2025-07-08 0:35
644,visit,2025-07-14 12:15
645,visit,2025-07-08 8:05
645,signup,2025-07-08 8:13
646,visit,2025-07-09 9:41
646,signup,2025-07-09 9:50
646,try_feature,2025-07-09 9:53
646,purchase,2025-07-09 10:03
647,visit,2025-07-15 8:44
647,signup,2025-07-15 8:51
647,try_feature,2025-07-15 8:56
647,purchase,2025-07-15 9:14
648,visit,2025-07-10 8:08
648,signup,2025-07-10 8:09
648,try_feature,2025-07-10 8:14
649,visit,2025-07-10 15:23
649,signup,2025-07-10 15:25
649,try_feature,2025-07-10 15:30
649,purchase,2025-07-10 15:43
650,visit,2025-07-06 6:57
651,visit,2025-07-04 22:15
651,signup,2025-07-04 22:30
651,try_feature,2025-07-04 22:32
652,visit,2025-07-07 15:24
653,visit,2025-07-06 20:46
653,signup,2025-07-06 21:04
653,try_feature,2025-07-06 21:13
653,purchase,2025-07-06 21:23
654,visit,2025-07-07 3:15
654,signup,2025-07-07 3:26
656,visit,2025-07-16 22:38
656,signup,2025-07-16 22:41
656,try_feature,2025-07-16 22:57
657,visit,2025-07-02 1:22
658,visit,2025-07-05 15:14
659,visit,2025-07-12 14:46
659,signup,2025-07-12 14:59
659,try_feature,2025-07-12 15:04
660,visit,2025-07-15 17:18
660,signup,2025-07-15 17:34
661,visit,2025-07-11 23:29
662,visit,2025-07-06 2:33
663,visit,2025-07-12 14:00
663,signup,2025-07-12 14:17
664,visit,2025-07-12 19:15
664,signup,2025-07-12 19:18
665,visit,2025-07-07 16:43
665,signup,2025-07-07 17:01
665,try_feature,2025-07-07 17:11
665,purchase,2025-07-07 17:22
667,visit,2025-07-06 1:12
667,signup,2025-07-06 1:19
668,visit,2025-07-13 21:31
668,signup,2025-07-13 21:50
668,try_feature,2025-07-13 22:02
668,purchase,2025-07-13 22:05
669,visit,2025-07-16 2:29
669,signup,2025-07-16 2:31
670,visit,2025-07-02 19:17
671,visit,2025-07-03 6:33
671,signup,2025-07-03 6:41
671,try_feature,2025-07-03 6:48
672,visit,2025-07-06 17:47
673,visit,2025-07-12 21:29
674,visit,2025-07-06 5:35
674,signup,2025-07-06 5:46
675,visit,2025-07-15 11:57
676,visit,2025-07-14 20:27
676,signup,2025-07-14 20:38
677,visit,2025-07-13 17:59
678,visit,2025-07-15 12:00
678,signup,2025-07-15 12:10
678,try_feature,2025-07-15 12:27
678,purchase,2025-07-15 12:37
679,visit,2025-07-07 10:01
680,visit,2025-07-05 3:02
680,signup,2025-07-05 3:07
681,visit,2025-07-08 7:16
681,signup,2025-07-08 7:19
682,visit,2025-07-03 23:20
682,signup,2025-07-03 23:26
683,visit,2025-07-04 19:41
683,signup,2025-07-04 20:00
684,visit,2025-07-11 11:56
685,visit,2025-07-04 7:47
686,visit,2025-07-13 1:19
686,signup,2025-07-13 1:30
686,try_feature,2025-07-13 1:35
686,purchase,2025-07-13 1:43
687,visit,2025-07-15 19:36
687,signup,2025-07-15 19:44
687,try_feature,2025-07-15 19:57
687,purchase,2025-07-15 20:08
688,visit,2025-07-02 17:25
688,signup,2025-07-02 17:38
689,visit,2025-07-16 17:12
689,signup,2025-07-16 17:31
690,visit,2025-07-08 7:04
690,signup,2025-07-08 7:18
690,try_feature,2025-07-08 7:37
691,visit,2025-07-12 6:20
692,visit,2025-07-06 11:39
692,signup,2025-07-06 11:54
692,try_feature,2025-07-06 12:09
692,purchase,2025-07-06 12:17
693,visit,2025-07-05 23:54
693,signup,2025-07-05 23:56
694,visit,2025-07-10 0:21
694,signup,2025-07-10 0:25
694,try_feature,2025-07-10 0:41
695,visit,2025-07-07 6:34
695,signup,2025-07-07 6:43
696,visit,2025-07-05 22:44
696,signup,2025-07-05 22:57
696,try_feature,2025-07-05 23:14
696,purchase,2025-07-05 23:20
697,visit,2025-07-09 1:29
697,signup,2025-07-09 1:30
698,visit,2025-07-12 3:01
698,signup,2025-07-12 3:14
699,visit,2025-07-04 10:31
699,signup,2025-07-04 10:49
700,visit,2025-07-15 17:59
700,signup,2025-07-15 18:01
700,try_feature,2025-07-15 18:18
701,visit,2025-07-06 0:22
701,signup,2025-07-06 0:34
702,visit,2025-07-09 1:40
703,visit,2025-07-01 17:17
704,visit,2025-07-05 2:46
705,visit,2025-07-08 13:15
706,visit,2025-07-11 14:34
706,signup,2025-07-11 14:39
707,visit,2025-07-10 22:45
707,signup,2025-07-10 22:50
708,visit,2025-07-06 10:04
708,signup,2025-07-06 10:08
709,visit,2025-07-11 13:26
709,signup,2025-07-11 13:35
709,try_feature,2025-07-11 13:42
709,purchase,2025-07-11 13:48
710,visit,2025-07-09 19:36
710,signup,2025-07-09 19:56
710,try_feature,2025-07-09 19:57
710,purchase,2025-07-09 20:13
711,visit,2025-07-16 22:41
711,signup,2025-07-16 22:54
711,try_feature,2025-07-16 22:59
711,purchase,2025-07-16 23:07
712,visit,2025-07-09 13:14
714,visit,2025-07-15 19:31
715,visit,2025-07-14 12:49
716,visit,2025-07-13 19:47
716,signup,2025-07-13 20:05
717,visit,2025-07-15 14:52
717,signup,2025-07-15 15:00
718,visit,2025-07-02 17:24
718,signup,2025-07-02 17:26
718,try_feature,2025-07-02 17:41
719,visit,2025-07-10 14:10
720,visit,2025-07-05 14:53
721,visit,2025-07-04 5:49
721,signup,2025-07-04 6:07
721,try_feature,2025-07-04 6:21
721,purchase,2025-07-04 6:22
722,visit,2025-07-07 14:05
723,visit,2025-07-04 2:07
723,signup,2025-07-04 2:19
724,visit,2025-07-06 12:35
725,visit,2025-07-05 5:55
725,signup,2025-07-05 5:57
726,visit,2025-07-15 9:40
727,visit,2025-07-01 19:48
727,signup,2025-07-01 20:03
728,visit,2025-07-01 19:56
728,signup,2025-07-01 20:03
728,try_feature,2025-07-01 20:19
728,purchase,2025-07-01 20:34
729,visit,2025-07-01 7:56
729,signup,2025-07-01 8:16
729,try_feature,2025-07-01 8:23
729,purchase,2025-07-01 8:28
730,visit,2025-07-02 4:54
731,visit,2025-07-10 10:58
731,signup,2025-07-10 11:02
731,try_feature,2025-07-10 11:08
732,visit,2025-07-06 14:47
732,signup,2025-07-06 14:49
732,try_feature,2025-07-06 14:59
733,visit,2025-07-14 17:04
733,signup,2025-07-14 17:09
733,try_feature,2025-07-14 17:18
734,visit,2025-07-07 19:03
735,visit,2025-07-16 23:44
735,signup,2025-07-16 23:54
735,try_feature,2025-07-17 0:05
736,visit,2025-07-12 4:39
737,visit,2025-07-16 15:51
737,signup,2025-07-16 16:11
738,visit,2025-07-01 3:01
739,visit,2025-07-07 19:26
739,signup,2025-07-07 19:37
739,try_feature,2025-07-07 19:44
740,visit,2025-07-09 2:19
740,signup,2025-07-09 2:37
740,try_feature,2025-07-09 2:38
741,visit,2025-07-01 5:12
742,visit,2025-07-16 15:51
742,signup,2025-07-16 15:56
743,visit,2025-07-11 14:50
744,visit,2025-07-10 18:46
744,signup,2025-07-10 19:04
747,visit,2025-07-06 18:38
747,signup,2025-07-06 18:58
748,visit,2025-07-11 22:02
748,signup,2025-07-11 22:05
748,try_feature,2025-07-11 22:13
748,purchase,2025-07-11 22:23
749,visit,2025-07-06 3:23
750,visit,2025-07-15 16:01
750,signup,2025-07-15 16:18
751,visit,2025-07-10 10:09
752,visit,2025-07-05 6:46
754,visit,2025-07-03 10:29
754,signup,2025-07-03 10:33
754,try_feature,2025-07-03 10:43
755,visit,2025-07-07 10:12
755,signup,2025-07-07 10:21
756,visit,2025-07-09 4:10
757,visit,2025-07-04 6:34
757,signup,2025-07-04 6:45
758,visit,2025-07-06 2:19
758,signup,2025-07-06 2:30
758,try_feature,2025-07-06 2:32
759,visit,2025-07-02 3:24
759,signup,2025-07-02 3:38
760,visit,2025-07-15 19:22
761,visit,2025-07-03 14:36
761,signup,2025-07-03 14:51
765,visit,2025-07-11 10:29
765,signup,2025-07-11 10:32
765,try_feature,2025-07-11 10:44
765,purchase,2025-07-11 10:50
766,visit,2025-07-05 16:06
766,signup,2025-07-05 16:10
767,visit,2025-07-15 12:37
767,signup,2025-07-15 12:57
768,visit,2025-07-13 2:21
768,signup,2025-07-13 2:40
769,visit,2025-07-11 17:44
770,visit,2025-07-16 3:37
770,signup,2025-07-16 3:48
770,try_feature,2025-07-16 4:03
770,purchase,2025-07-16 4:16
771,visit,2025-07-13 10:31
771,signup,2025-07-13 10:33
772,visit,2025-07-01 4:42
772,signup,2025-07-01 5:00
773,visit,2025-07-07 6:43
773,signup,2025-07-07 6:53
774,visit,2025-07-14 22:58
774,signup,2025-07-14 23:01
775,visit,2025-07-13 4:54
776,visit,2025-07-02 0:45
776,signup,2025-07-02 0:57
777,visit,2025-07-08 13:44
778,visit,2025-07-13 12:27
778,signup,2025-07-13 12:33
779,visit,2025-07-12 13:09
779,signup,2025-07-12 13:14
780,visit,2025-07-05 23:56
781,visit,2025-07-05 2:08
782,visit,2025-07-14 19:11
782,signup,2025-07-14 19:25
782,try_feature,2025-07-14 19:40
782,purchase,2025-07-14 19:48
783,visit,2025-07-01 18:31
784,visit,2025-07-09 13:59
784,signup,2025-07-09 14:11
785,visit,2025-07-12 3:37
785,signup,2025-07-12 3:40
786,visit,2025-07-09 14:33
786,signup,2025-07-09 14:53
787,visit,2025-07-03 21:40
787,signup,2025-07-03 21:59
788,visit,2025-07-01 15:29
788,signup,2025-07-01 15:45
788,try_feature,2025-07-01 15:56
788,purchase,2025-07-01 16:06
789,visit,2025-07-10 23:50
789,signup,2025-07-10 23:52
789,try_feature,2025-07-11 0:11
790,visit,2025-07-10 23:39
790,signup,2025-07-10 23:55
790,try_feature,2025-07-11 0:12
790,purchase,2025-07-11 0:21
791,visit,2025-07-09 8:54
791,signup,2025-07-09 8:58
792,visit,2025-07-15 11:51
792,signup,2025-07-15 11:59
793,visit,2025-07-11 2:09
794,visit,2025-07-14 12:15
794,signup,2025-07-14 12:21
794,try_feature,2025-07-14 12:33
795,visit,2025-07-04 1:10
795,signup,2025-07-04 1:26
795,try_feature,2025-07-04 1:44
796,visit,2025-07-05 16:55
797,visit,2025-07-15 12:43
797,signup,2025-07-15 13:00
797,try_feature,2025-07-15 13:02
798,visit,2025-07-14 19:58
798,signup,2025-07-14 20:07
799,visit,2025-07-09 20:37
800,visit,2025-07-07 16:21
800,signup,2025-07-07 16:27
801,visit,2025-07-03 0:26
801,signup,2025-07-03 0:30
801,try_feature,2025-07-03 0:42
801,purchase,2025-07-03 0:52
802,visit,2025-07-01 19:05
802,signup,2025-07-01 19:25
803,visit,2025-07-04 22:07
803,signup,2025-07-04 22:27
804,visit,2025-07-06 3:44
804,signup,2025-07-06 3:54
806,visit,2025-07-11 8:10
808,visit,2025-07-09 8:11
809,visit,2025-07-07 19:25
809,signup,2025-07-07 19:41
810,visit,2025-07-07 19:41
811,visit,2025-07-04 1:04
812,visit,2025-07-01 15:09
813,visit,2025-07-13 8:09
813,signup,2025-07-13 8:22
814,visit,2025-07-16 15:27
814,signup,2025-07-16 15:30
814,try_feature,2025-07-16 15:31
814,purchase,2025-07-16 15:47
815,visit,2025-07-12 10:43
815,signup,2025-07-12 10:45
815,try_feature,2025-07-12 10:48
815,purchase,2025-07-12 10:59
816,visit,2025-07-10 20:12
817,visit,2025-07-07 9:44
817,signup,2025-07-07 9:48
817,try_feature,2025-07-07 10:00
818,visit,2025-07-05 1:12
818,signup,2025-07-05 1:31
818,try_feature,2025-07-05 1:44
819,visit,2025-07-16 17:53
819,signup,2025-07-16 17:54
819,try_feature,2025-07-16 17:56
820,visit,2025-07-07 20:42
820,signup,2025-07-07 21:00
820,try_feature,2025-07-07 21:19
820,purchase,2025-07-07 21:22
821,visit,2025-07-16 20:01
821,signup,2025-07-16 20:21
821,try_feature,2025-07-16 20:26
822,visit,2025-07-04 14:39
822,signup,2025-07-04 14:58
822,try_feature,2025-07-04 15:02
823,visit,2025-07-08 2:51
826,visit,2025-07-07 1:37
826,signup,2025-07-07 1:40
827,visit,2025-07-06 22:23
827,signup,2025-07-06 22:38
827,try_feature,2025-07-06 22:57
828,visit,2025-07-13 5:01
828,signup,2025-07-13 5:04
829,visit,2025-07-10 13:44
829,signup,2025-07-10 14:00
829,try_feature,2025-07-10 14:07
830,visit,2025-07-14 7:11
830,signup,2025-07-14 7:13
831,visit,2025-07-03 20:52
831,signup,2025-07-03 21:04
831,try_feature,2025-07-03 21:22
832,visit,2025-07-04 19:23
832,signup,2025-07-04 19:41
833,visit,2025-07-07 8:03
833,signup,2025-07-07 8:08
833,try_feature,2025-07-07 8:24
834,visit,2025-07-02 1:41
834,signup,2025-07-02 1:48
835,visit,2025-07-15 1:06
835,signup,2025-07-15 1:24
835,try_feature,2025-07-15 1:25
835,purchase,2025-07-15 1:29
836,visit,2025-07-15 18:37
837,visit,2025-07-11 7:49
837,signup,2025-07-11 7:57
838,visit,2025-07-13 7:04
838,signup,2025-07-13 7:20
838,try_feature,2025-07-13 7:34
839,visit,2025-07-13 11:08
839,signup,2025-07-13 11:15
839,try_feature,2025-07-13 11:24
839,purchase,2025-07-13 11:29
840,visit,2025-07-02 8:08
840,signup,2025-07-02 8:23
841,visit,2025-07-08 9:38
842,visit,2025-07-08 2:26
843,visit,2025-07-07 18:30
843,signup,2025-07-07 18:39
844,visit,2025-07-08 7:20
845,visit,2025-07-05 18:57
845,signup,2025-07-05 18:59
846,visit,2025-07-02 13:33
846,signup,2025-07-02 13:37
846,try_feature,2025-07-02 13:45
847,visit,2025-07-14 6:08
847,signup,2025-07-14 6:16
847,try_feature,2025-07-14 6:19
847,purchase,2025-07-14 6:29
848,visit,2025-07-01 14:29
848,signup,2025-07-01 14:42
